M,N,K,t,tflops
64,4,1048576,0.482873937,0.0011118241654032367
64,4,2097152,0.957814502,0.0011210331663990612
64,4,4194304,1.907739864,0.0011256690120723923
64,8,2,1.6976e-5,0.00012064090480678605
64,8,4,1.7449e-5,0.00023474124591667145
64,8,8,1.8168e-5,0.0004509026860413915
64,8,16,2.0739e-5,0.0007900091614831959
64,8,32,2.2124e-5,0.0014811064906888446
64,8,64,2.8356e-5,0.0023111863450416136
64,8,128,4.1388e-5,0.003166908282593989
64,8,256,6.6885e-5,0.0039193242132017645
64,8,512,0.000118843,0.004411601861279166
64,8,1024,0.000289104,0.003626985444684266
64,8,2048,0.000530448,0.003953548698458662
64,8,4096,0.000907886,0.004619857559208976
64,8,8192,0.00174788,0.004799304300066367
64,8,16384,0.003330881,0.005036870425572093
64,8,32768,0.009303136,0.0036067872166976813
64,8,65536,0.034307262,0.0019561124988639435
64,8,131072,0.060642373,0.0022132664234626835
64,8,262144,0.113055079,0.002374377678335
64,8,524288,0.217959496,0.0024631682576472832
64,8,1048576,0.4278967,0.0025093482235315203
64,8,2097152,0.848376603,0.002531285799733447
64,16,2,1.7005e-5,0.00024087033225521904
64,16,4,1.7299e-5,0.0004735533845887045
64,16,8,1.8447e-5,0.000888166097468423
64,16,16,2.0601e-5,0.0015906023979418474
64,16,32,2.2029e-5,0.0029749875164555815
64,16,64,2.8366e-5,0.004620743143199605
64,16,128,4.1479e-5,0.00631992092384098
64,16,256,6.737e-5,0.007782217604274899
64,16,512,0.000119011,0.008810748586265136
64,16,1024,0.000375208,0.005589305132086737
64,16,2048,0.000530926,0.007899978528081126
64,16,4096,0.000871853,0.0096215852901808
64,16,8192,0.001694749,0.009899528484749068
64,16,16384,0.003418912,0.009814359655937327
64,16,32768,0.00928627,0.007226675942009009
64,16,65536,0.034037432,0.003943238961153121
64,16,131072,0.06002422,0.004472119021288406
64,16,262144,0.111652003,0.004808430637827429
64,16,524288,0.215550268,0.004981398696289257
64,16,1048576,0.422880456,0.005078228651928998
64,32,2,1.663e-5,0.0004926037282020445
64,32,4,1.7367e-5,0.0009433983992629699
64,32,8,1.8556e-5,0.0017658978228066394
64,32,16,2.0165e-5,0.00324998760228118
64,32,32,2.1759e-5,0.006023806241095638
64,32,64,2.8496e-5,0.009199326221224031
64,32,128,4.1948e-5,0.012498521979593783
64,32,256,6.8907e-5,0.015217263848375347
64,32,512,0.000122551,0.017112483782262076
64,32,1024,0.000386072,0.010864046084668144
64,32,2048,0.000572908,0.014642155459515313
64,32,4096,0.000935436,0.017935183165924767
64,32,8192,0.001838817,0.018247836516629985
64,32,16384,0.00356264,0.018836835605056924
64,32,32768,0.01104814,0.012148445620710817
64,32,65536,0.033825033,0.007935999825927739
64,32,131072,0.059578035,0.009011222206304723
64,32,262144,0.110863842,0.009685230140229128
64,32,524288,0.213495072,0.010058703593870306
64,64,2,1.6548e-5,0.0009900894367899443
64,64,4,1.7634e-5,0.001858228422365884
64,64,8,1.8947e-5,0.0034589117010608537
64,64,16,2.0833e-5,0.0062915566649066395
64,64,32,2.267e-5,0.011563475959417733
64,64,64,2.9649e-5,0.017683159634389017
64,64,128,4.3961e-5,0.02385241464024931
64,64,256,7.1474e-5,0.029341466827097967
64,64,512,0.000128288,0.032694437515589925
64,64,1024,0.000299186,0.02803810338719058
64,64,2048,0.000567106,0.029583915529019268
64,64,4096,0.000957402,0.03504738030628722
64,64,8192,0.00187633,0.03576602410023823
64,64,16384,0.003670035,0.036571239238862845
64,64,32768,0.013391581,0.02004509071781741
64,64,65536,0.033946547,0.015815184737346038
64,64,131072,0.059815252,0.017950970498293646
64,64,262144,0.111403899,0.01927655734921809
64,128,2,1.6392e-5,0.001999023914104441
64,128,4,1.749e-5,0.003747055460263007
64,128,8,1.898e-5,0.006905795574288725
64,128,16,2.1008e-5,0.012478293983244479
64,128,32,2.2665e-5,0.023132053827487314
64,128,64,2.9534e-5,0.03550402925441864
64,128,128,4.375e-5,0.04793490285714286
64,128,256,7.1953e-5,0.0582922741233861
64,128,512,0.000127992,0.06554009625601599
64,128,1024,0.000398205,0.04213210783390465
64,128,2048,0.000566942,0.05918494660829503
64,128,4096,0.000950367,0.0706136303133421
64,128,8192,0.001911646,0.0702105557200444
64,128,16384,0.004110818,0.06529976661579277
64,128,32768,0.014071595,0.0381528115327367
64,128,65536,0.034338619,0.03126921976681706
64,128,131072,0.06063092,0.035418952046249674
64,256,2,1.6882e-5,0.0038820045018362758
64,256,4,1.7476e-5,0.007500114442664225
64,256,8,1.894e-5,0.013840760295670537
64,256,16,2.0878e-5,0.025111983906504456
64,256,32,2.2576e-5,0.046446491849751956
64,256,64,2.99e-5,0.07013886287625418
64,256,128,4.391e-5,0.09552047369619678
64,256,256,7.1815e-5,0.11680857759520992
64,256,512,0.000128235,0.13083180099036923
64,256,1024,0.00039831,0.08424200246039516
64,256,2048,0.000518042,0.129543287995954
64,256,4096,0.000937904,0.14310390828912128
64,256,8192,0.001858897,0.14440577180984207
64,256,16384,0.006634825,0.08091711718093546
64,256,32768,0.013938408,0.07703475346682347
64,256,65536,0.03424847,0.06270305353786607
64,512,2,1.7155e-5,0.007640454677936462
64,512,4,1.7992e-5,0.01457003112494442
64,512,8,1.9128e-5,0.02740945211208699
64,512,16,2.1603e-5,0.04853844373466648
64,512,32,2.2877e-5,0.09167076102635835
64,512,64,3.0014e-5,0.13974491903778236
64,512,128,4.4263e-5,0.1895173847231322
64,512,256,7.1895e-5,0.23335720147437233
64,512,512,0.000127975,0.2621952100019535
64,512,1024,0.000397606,0.16878232219835718
64,512,2048,0.000516793,0.2597127437871643
64,512,4096,0.000933747,0.28748200101312243
64,512,8192,0.003382571,0.15871681983911054
64,512,16384,0.006581318,0.16314996844097188
64,512,32768,0.013943452,0.15401377277305506
64,1024,2,1.7652e-5,0.014850668479492408
64,1024,4,1.7835e-5,0.029396579758901035
64,1024,8,1.9266e-5,0.054426243122599395
64,1024,16,2.1709e-5,0.09660288359666498
64,1024,32,2.3415e-5,0.17912893444373268
64,1024,64,3.0733e-5,0.27295115999088926
64,1024,128,4.519e-5,0.3712594821863244
64,1024,256,7.3565e-5,0.4561195133555359
64,1024,512,0.000129623,0.5177234287124971
64,1024,1024,0.000404836,0.331536049165588
64,1024,2048,0.000578219,0.46424530497960115
64,1024,4096,0.001685373,0.31854723672445207
64,1024,8192,0.003326292,0.3228044392975722
64,1024,16384,0.006635714,0.323625106205602
64,2048,2,1.8328e-5,0.02860584897424705
64,2048,4,1.918e-5,0.054670281543274246
64,2048,8,2.0565e-5,0.1019767566253343
64,2048,16,2.1853e-5,0.19193264082734637
64,2048,32,2.5667e-5,0.3268246386410566
64,2048,64,3.4893e-5,0.4808189608230877
64,2048,128,5.2918e-5,0.6340835254544768
64,2048,256,8.8518e-5,0.758138051017872
64,2048,512,0.000316008,0.42472889293941923
64,2048,1024,0.000498552,0.5384302058762175
64,2048,2048,0.000894093,0.6004642827983219
64,2048,4096,0.001736223,0.618435433697169
64,2048,8192,0.003415579,0.6287319508639676
64,4096,2,1.9969e-5,0.05251019079573338
64,4096,4,2.1357e-5,0.09819506484993211
64,4096,8,2.1981e-5,0.19081497657067467
64,4096,16,2.5759e-5,0.3256573624752514
64,4096,32,3.4576e-5,0.4852272096251735
64,4096,64,5.1184e-5,0.6555648640200062
64,4096,128,8.5019e-5,0.7893396064409132
64,4096,256,0.000290977,0.46126576327338586
64,4096,512,0.000483772,0.5548801005432311
64,4096,1024,0.000669799,0.8015403307559432
64,4096,2048,0.001636992,0.6559236844162951
64,4096,4096,0.00343666,0.6248752125610331
64,8192,2,2.2071e-5,0.09501844048751756
64,8192,4,2.3372e-5,0.17945849734725314
64,8192,8,2.7294e-5,0.30734256613175054
64,8192,16,3.5158e-5,0.47719483474600377
64,8192,32,5.0448e-5,0.6651290834126229
64,8192,64,8.2333e-5,0.8150907169664654
64,8192,128,0.00028067,0.4782047529126732
64,8192,256,0.000426964,0.6287074694822046
64,8192,512,0.000686036,0.7825695911001755
64,8192,1024,0.001405856,0.7637637311360481
64,8192,2048,0.002748676,0.781279295195214
64,16384,2,2.7022e-5,0.15521811857005402
64,16384,4,3.0935e-5,0.27116883788588975
64,16384,8,3.8608e-5,0.4345528387898881
64,16384,16,5.3245e-5,0.6301893511127805
64,16384,32,8.4413e-5,0.7950062668072453
64,16384,64,0.000281226,0.47725931457262133
64,16384,128,0.000435305,0.6166606310517913
64,16384,256,0.000653193,0.8219177364117496
64,16384,512,0.001175277,0.913607450839249
64,16384,1024,0.002443564,0.8788325773337633
64,32768,2,3.7715e-5,0.22242099960228023
64,32768,4,4.5473e-5,0.36894895872275857
64,32768,8,6.056e-5,0.5540692206076617
64,32768,16,9.1007e-5,0.7374033206236882
64,32768,32,0.000289254,0.4640133861588776
64,32768,64,0.000444302,0.6041734135790521
64,32768,128,0.000547883,0.9799006576221566
64,32768,256,0.001100007,0.9761227192190595
64,32768,512,0.002311242,0.9291470334997374
64,65536,2,6.0467e-5,0.2774606975705757
64,65536,4,7.5633e-5,0.44364803723242496
64,65536,8,0.000106897,0.6277899660420779
64,65536,16,0.000307728,0.4361570217854729
64,65536,32,0.000459732,0.583895521738752
64,65536,64,0.000641536,0.8368523543495612
64,65536,128,0.001076126,0.9977844824862517
64,65536,256,0.002046946,1.0491159258720064
64,131072,2,0.000103799,0.32326353818437553
64,131072,4,0.000134492,0.49898034083811676
64,131072,8,0.000342078,0.39236001145937477
64,131072,16,0.000493176,0.5442995117361753
64,131072,32,0.000645513,0.8316965142452591
64,131072,64,0.001095759,0.9799069174882433
64,131072,128,0.002047757,1.0487004307640018
64,262144,2,0.00033471,0.20049853305846854
64,262144,4,0.000409981,0.327375483254102
64,262144,8,0.000474672,0.5655177806990933
64,262144,16,0.000654402,0.8203992530585176
64,262144,32,0.001165524,0.9212524358142775
64,262144,64,0.002150563,0.9985681182090458
64,524288,2,0.000497663,0.26969601517492764
64,524288,4,0.00058932,0.45550033258671013
64,524288,8,0.000772603,0.6948858754107867
64,524288,16,0.001248091,0.8603073205399286
64,524288,32,0.00229565,0.9354577779713806
64,1048576,2,0.00076857,0.34926611239054345
64,1048576,4,0.000987139,0.5438655670579321
64,1048576,8,0.001509292,0.7114208675325915
64,1048576,16,0.002528118,0.8494396416622958
64,2097152,2,0.001467943,0.3657300808001401
64,2097152,4,0.001997006,0.5376758126915994
64,2097152,8,0.002982101,0.7201243847877721
64,4194304,2,0.002904933,0.369627053016369
64,4194304,4,0.003871413,0.5547028043765933
64,8388608,2,0.005618674,0.3822047066621057
128,2,2,1.5805e-5,6.478962353685543e-5
128,2,4,1.6382e-5,0.00012501526065193506
128,2,8,1.7394e-5,0.00023548350005749108
128,2,16,2.0016e-5,0.00040927258193445247
128,2,32,2.1705e-5,0.0007548491131075789
128,2,64,2.8122e-5,0.0011652087333760045
128,2,128,4.096e-5,0.0016
128,2,256,6.6899e-5,0.0019592520067564538
128,2,512,0.000118849,0.0022056895724827303
128,2,1024,0.000376186,0.0013936935452143354
128,2,2048,0.000533278,0.001966284001965204
128,2,4096,0.000931612,0.0022511002434489895
128,2,8192,0.001704178,0.002461188913364684
128,2,16384,0.003429961,0.002445686117130778
128,2,32768,0.011793942,0.0014225282776530528
128,2,65536,0.038627283,0.0008686718141682396
128,2,131072,0.069514961,0.0009653873502137188
128,2,262144,0.130313732,0.0010299584390691843
128,2,524288,0.25445137,0.0010549577940963729
128,2,1048576,0.500393203,0.001072898090504239
128,2,2097152,0.993170923,0.0010811249092518992
128,2,4194304,1.982953374,0.0010829723361917031
128,4,2,1.6993e-5,0.00012052021420584946
128,4,4,1.7212e-5,0.00023797350685568207
128,4,8,1.8249e-5,0.0004489013096608033
128,4,16,2.0469e-5,0.0008004299184132102
128,4,32,2.2007e-5,0.0014889807788430953
128,4,64,2.8791e-5,0.002276266888958355
128,4,128,4.1675e-5,0.003145098980203959
128,4,256,6.7885e-5,0.0038615894527509755
128,4,512,0.000119787,0.004376835549767504
128,4,1024,0.000377648,0.00277659619539889
128,4,2048,0.000578925,0.0036224934145182883
128,4,4096,0.000904116,0.0046391215286534036
128,4,8192,0.00170041,0.0049332855017319354
128,4,16384,0.003442465,0.004873605396133294
128,4,32768,0.013570255,0.002472645650358081
128,4,65536,0.034895078,0.0019231613123203218
128,4,131072,0.06179115,0.0021721189523095136
128,4,262144,0.115503341,0.0023240492757694345
128,4,524288,0.223217669,0.002405145230685121
128,4,1048576,0.438649277,0.0024478367577475796
128,4,2097152,0.872710392,0.0024607059428713666
128,8,2,1.7067e-5,0.0002399953125915509
128,8,4,1.7317e-5,0.000473061153779523
128,8,8,1.8568e-5,0.0008823782852218871
128,8,16,2.0592e-5,0.0015912975912975914
128,8,32,2.2112e-5,0.002963820549927641
128,8,64,2.8866e-5,0.0045407053280676225
128,8,128,4.1638e-5,0.00629578750180124
128,8,256,6.7798e-5,0.007733089471665831
128,8,512,0.00011971,0.008759301645643638
128,8,1024,0.000378241,0.005544486187377889
128,8,2048,0.000558866,0.00750502624958398
128,8,4096,0.00095119,0.008819066642836867
128,8,8192,0.00178265,0.009411390906796062
128,8,16384,0.003425588,0.009795232818424166
128,8,32768,0.01417131,0.004735544138121317
128,8,65536,0.03463422,0.003875292355364146
128,8,131072,0.061373975,0.004373766828692455
128,8,262144,0.114374417,0.004693977255420676
128,8,524288,0.220431806,0.0048710839124549935
128,8,1048576,0.433480788,0.004954045732702691
128,16,2,1.6521e-5,0.0004958537618788209
128,16,4,1.7245e-5,0.0009500724847781967
128,16,8,1.8347e-5,0.0017860140622445086
128,16,16,2.0375e-5,0.0032164907975460125
128,16,32,2.2239e-5,0.005893790188407753
128,16,64,2.8729e-5,0.009124717184726235
128,16,128,4.2517e-5,0.012331255733000918
128,16,256,6.9717e-5,0.015040463588507826
128,16,512,0.000124039,0.016907198542393923
128,16,1024,0.000333798,0.012565395838201548
128,16,2048,0.000563,0.014899836589698045
128,16,4096,0.000986512,0.0170066010347568
128,16,8192,0.001806758,0.018571624976892312
128,16,16384,0.003652548,0.018373164158280744
128,16,32768,0.014016165,0.009575923799413034
128,16,65536,0.034472102,0.0077870347447916
128,16,131072,0.060886376,0.008817586909754656
128,16,262144,0.113394005,0.009469123380905366
128,16,524288,0.218751061,0.009817020489788619
128,32,2,1.6637e-5,0.0009847929314179239
128,32,4,1.7455e-5,0.0018772844457175593
128,32,8,1.8839e-5,0.003478740909814746
128,32,16,2.1044e-5,0.006228473674206425
128,32,32,2.2709e-5,0.01154361706812277
128,32,64,2.9587e-5,0.017720214959272656
128,32,128,4.3809e-5,0.023935173137939695
128,32,256,7.239e-5,0.028970189252659206
128,32,512,0.000128824,0.03255840526609948
128,32,1024,0.000399876,0.020978023187188027
128,32,2048,0.000572629,0.02929857901014444
128,32,4096,0.00096974,0.034601472559655164
128,32,8192,0.001876833,0.03575643863891992
128,32,16384,0.00407653,0.03292450392858632
128,32,32768,0.014189074,0.01891846190949459
128,32,65536,0.034556088,0.01553621787281014
128,32,131072,0.061093493,0.017575387676720334
128,32,262144,0.113890796,0.018855638237878326
128,64,2,1.6681e-5,0.0019643906240633057
128,64,4,1.7417e-5,0.0037627605213297354
128,64,8,1.8759e-5,0.006987152833306679
128,64,16,2.1063e-5,0.012445710487584864
128,64,32,2.2626e-5,0.02317192610271369
128,64,64,3.0088e-5,0.03485030576974209
128,64,128,4.3933e-5,0.04773523319600301
128,64,256,7.2251e-5,0.05805184703325906
128,64,512,0.000128622,0.06521907605230831
128,64,1024,0.000400387,0.041902499331896395
128,64,2048,0.000490201,0.06845035403844545
128,64,4096,0.000945933,0.07094462715646879
128,64,8192,0.001859892,0.07216425899998495
128,64,16384,0.00589497,0.04553635658875278
128,64,32768,0.01455782,0.036878523844916335
128,64,65536,0.034876609,0.030786875639199896
128,64,131072,0.06177051,0.034765515907186136
128,128,2,1.6956e-5,0.003865062514744043
128,128,4,1.7612e-5,0.007442198501022031
128,128,8,1.8981e-5,0.013810863495074023
128,128,16,2.136e-5,0.024545318352059926
128,128,32,2.3034e-5,0.045522966050186686
128,128,64,3.0021e-5,0.069856167349522
128,128,128,4.4485e-5,0.09428580420366416
128,128,256,7.2721e-5,0.11535330922292049
128,128,512,0.000129089,0.12996627133218167
128,128,1024,0.00040072,0.0837353563585546
128,128,2048,0.000570178,0.11769809427933033
128,128,4096,0.000981842,0.1366999252425543
128,128,8192,0.001844275,0.1455506667931843
128,128,16384,0.006806377,0.07887763372496116
128,128,32768,0.013613001,0.07887620253609032
128,128,65536,0.034819027,0.06167557892987646
128,256,2,1.6963e-5,0.007726935094028179
128,256,4,1.8052e-5,0.014521604254376248
128,256,8,1.9354e-5,0.027089387206778958
128,256,16,2.1658e-5,0.04841518145719826
128,256,32,2.3076e-5,0.09088022187554169
128,256,64,3.0624e-5,0.13696133751306167
128,256,128,4.454e-5,0.18833875168387967
128,256,256,7.2675e-5,0.2308526453388373
128,256,512,0.000129346,0.25941607780681275
128,256,1024,0.000400381,0.16761250908509642
128,256,2048,0.000570884,0.2351050791404208
128,256,4096,0.000941464,0.2851255661395444
128,256,8192,0.002084194,0.2575916215093221
128,256,16384,0.006804747,0.1577930559358048
128,256,32768,0.01357616,0.15818049050688854
128,512,2,1.753e-5,0.014954021677124929
128,512,4,1.8359e-5,0.028557546707336998
128,512,8,1.9778e-5,0.053017291940539994
128,512,16,2.2092e-5,0.09492811877602751
128,512,32,2.3609e-5,0.1776569952136897
128,512,64,3.0744e-5,0.27285349986989327
128,512,128,4.5148e-5,0.37160485514308494
128,512,256,7.2719e-5,0.4614259271992189
128,512,512,0.000130564,0.5139920958303973
128,512,1024,0.000403036,0.3330167230718844
128,512,2048,0.000575842,0.4661616485077504
128,512,4096,0.001021959,0.5253350790002338
128,512,8192,0.003457089,0.31059131656720435
128,512,16384,0.00679856,0.3158733096420418
128,1024,2,1.8427e-5,0.02845216258750746
128,1024,4,1.9172e-5,0.054693094095556026
128,1024,8,2.0525e-5,0.10217549330085261
128,1024,16,2.1817e-5,0.19224934683962044
128,1024,32,2.5584e-5,0.32788492808005
128,1024,64,3.4847e-5,0.48145366889545727
128,1024,128,5.2793e-5,0.6355848692061448
128,1024,256,9.5935e-5,0.699524302913431
128,1024,512,0.000332202,0.40402444295940426
128,1024,1024,0.000495625,0.5416099994955864
128,1024,2048,0.000729958,0.7354819208776395
128,1024,4096,0.001800013,0.5965189273633024
128,1024,8192,0.00348124,0.6168731969068493
128,2048,2,1.9908e-5,0.05267108700020093
128,2048,4,2.1589e-5,0.09713983973319747
128,2048,8,2.2044e-5,0.19026964253311557
128,2048,16,2.6006e-5,0.32256433130815965
128,2048,32,3.4264e-5,0.48964557553116966
128,2048,64,5.0822e-5,0.6602343866829327
128,2048,128,8.556e-5,0.7843485741000468
128,2048,256,0.000303299,0.442526114494278
128,2048,512,0.000418261,0.6417893516249422
128,2048,1024,0.000655429,0.8191137590799308
128,2048,2048,0.001395441,0.7694641507595089
128,2048,4096,0.003399049,0.6317895529014146
128,4096,2,2.2222e-5,0.09437278372783728
128,4096,4,2.3055e-5,0.18192600303621775
128,4096,8,2.7246e-5,0.3078840196726125
128,4096,16,3.5225e-5,0.47628718239886436
128,4096,32,5.0594e-5,0.6632097086611061
128,4096,64,8.2255e-5,0.8158636435475046
128,4096,128,0.000274284,0.48933852503244807
128,4096,256,0.000435371,0.6165671484779649
128,4096,512,0.000669925,0.8013895764451244
128,4096,1024,0.001407446,0.7629009027699819
128,4096,2048,0.002600019,0.8259492134480557
128,8192,2,2.6726e-5,0.1569372146972985
128,8192,4,3.08e-5,0.27235740259740254
128,8192,8,3.8559e-5,0.43510505977852126
128,8192,16,5.3728e-5,0.6245241215008934
128,8192,32,8.4266e-5,0.7963931360216457
128,8192,64,0.000280432,0.4786106007873566
128,8192,128,0.000432284,0.6209701400005552
128,8192,256,0.000581716,0.9229089658871339
128,8192,512,0.001203485,0.8921937739149222
128,8192,1024,0.002427639,0.8845976061514912
128,16384,2,3.7193e-5,0.22554265587610572
128,16384,4,4.5363e-5,0.36984361704472807
128,16384,8,6.0485e-5,0.5547562536165991
128,16384,16,9.0614e-5,0.7406014964575011
128,16384,32,0.000287373,0.4670505858239988
128,16384,64,0.000439151,0.6112600358418858
128,16384,128,0.000589044,0.911427519845716
128,16384,256,0.001156563,0.9283902597610333
128,16384,512,0.002296272,0.9352043869367392
128,32768,2,6.0201e-5,0.2786866663344463
128,32768,4,7.5867e-5,0.44227967363939524
128,32768,8,0.000106515,0.6300414401727457
128,32768,16,0.000260779,0.5146799703963892
128,32768,32,0.000456871,0.5875519698120476
128,32768,64,0.000580975,0.9240860828779208
128,32768,128,0.001072629,1.001037473348194
128,32768,256,0.002264802,0.9481992898275434
128,65536,2,0.000103234,0.32503276052463337
128,65536,4,0.000135879,0.4938869435306412
128,65536,8,0.000284523,0.4717289217391915
128,65536,16,0.000490515,0.5472522879014914
128,65536,32,0.000648496,0.8278708149317805
128,65536,64,0.001098238,0.9776950205693119
128,65536,128,0.002057338,1.0438166446155177
128,131072,2,0.00033522,0.20019349680806633
128,131072,4,0.000409552,0.3277184045005274
128,131072,8,0.000559753,0.4795605490278748
128,131072,16,0.000684566,0.7842500387106576
128,131072,32,0.001130847,0.9495022969508696
128,131072,64,0.002119874,1.0130241929473167
128,262144,2,0.000545051,0.24624801715802744
128,262144,4,0.000588379,0.4562288184996406
128,262144,8,0.000760901,0.7055726198283351
128,262144,16,0.00131521,0.8164033302666495
128,262144,32,0.002280067,0.9418511157786152
128,524288,2,0.000756851,0.3546741115490367
128,524288,4,0.000991047,0.541720939571988
128,524288,8,0.001543408,0.69569538579559
128,524288,16,0.002447673,0.8773572482925619
128,1048576,2,0.001502936,0.35721475299014727
128,1048576,4,0.001991296,0.5392175869383558
128,1048576,8,0.00296487,0.7243095474675112
128,2097152,2,0.002887172,0.3719008857110002
128,2097152,4,0.003815371,0.5628505453335992
128,4194304,2,0.005649652,0.3801090134401199
256,2,2,1.658e-5,0.00012352231604342582
256,2,4,1.7307e-5,0.0002366672444675565
256,2,8,1.8375e-5,0.0004458231292517007
256,2,16,2.0344e-5,0.0008053480141565081
256,2,32,2.1885e-5,0.0014972812428604067
256,2,64,2.8199e-5,0.002324054044469662
256,2,128,4.076e-5,0.003215701668302257
256,2,256,6.6049e-5,0.003968932156429317
256,2,512,0.000115331,0.004545941680901059
256,2,1024,0.000366708,0.002859430391483142
256,2,2048,0.000565513,0.003708406349632988
256,2,4096,0.000915894,0.004579464435840829
256,2,8192,0.001631387,0.005142009835802296
256,2,16384,0.007240067,0.0023172735832417022
256,2,32768,0.016207578,0.002070292797603689
256,2,65536,0.037136211,0.0018071004605181718
256,2,131072,0.066442793,0.002020049458185781
256,2,262144,0.124992955,0.0021476046870001595
256,2,524288,0.241916345,0.0022192419945828794
256,2,1048576,0.475484821,0.002258204208794291
256,2,2097152,0.942328914,0.0022789109153876605
256,4,2,1.6628e-5,0.0002463314890546067
256,4,4,1.7144e-5,0.00047783481101259915
256,4,8,1.8486e-5,0.000886292329330304
256,4,16,2.0492e-5,0.0015990630489947297
256,4,32,2.1982e-5,0.002981348375943954
256,4,64,2.8157e-5,0.004655041375146499
256,4,128,4.0638e-5,0.00645071115704513
256,4,256,6.5749e-5,0.007974083256019103
256,4,512,0.000115848,0.00905130861128375
256,4,1024,0.000365954,0.005730643742109664
256,4,2048,0.000614933,0.006820749577596258
256,4,4096,0.000916502,0.009152852912486823
256,4,8192,0.001634256,0.010265965674900382
256,4,16384,0.006945409,0.004831167178203616
256,4,32768,0.013955033,0.00480893624543919
256,4,65536,0.035852436,0.003743615301342425
256,4,131072,0.063867382,0.004203013300279007
256,4,262144,0.120546505,0.004453641455635732
256,4,524288,0.233885876,0.004590879288495386
256,4,1048576,0.459693923,0.004671551092051309
256,8,2,1.6628e-5,0.0004926629781092134
256,8,4,1.7427e-5,0.0009401503414242267
256,8,8,1.8608e-5,0.001760963026655202
256,8,16,2.0541e-5,0.003190497054671146
256,8,32,2.207e-5,0.005938921613049388
256,8,64,2.8371e-5,0.009239857601071516
256,8,128,4.1508e-5,0.01263101088946709
256,8,256,6.749e-5,0.01553676100162987
256,8,512,0.00011891,0.017636464553023295
256,8,1024,0.000299795,0.013990573558598375
256,8,2048,0.00054496,0.015393071051086317
256,8,4096,0.000923575,0.018165515523915217
256,8,8192,0.001717697,0.019534546546917178
256,8,16384,0.006812393,0.009850997145936825
256,8,32768,0.014617758,0.009181827199492563
256,8,65536,0.034963204,0.007677656086667572
256,8,131072,0.061807052,0.008686240398587527
256,8,262144,0.11611372,0.009247329462874843
256,8,524288,0.225476228,0.009524213115717014
256,16,2,1.6794e-5,0.0009755865189948793
256,16,4,1.7372e-5,0.0018862537416532352
256,16,8,1.8887e-5,0.0034698999311695874
256,16,16,2.0822e-5,0.00629488041494573
256,16,32,2.2583e-5,0.011608023734667669
256,16,64,2.9294e-5,0.017897453403427323
256,16,128,4.3195e-5,0.024275402245630278
256,16,256,6.9964e-5,0.02997472986107141
256,16,512,0.000124212,0.033767301065919554
256,16,1024,0.000388862,0.02157219784910842
256,16,2048,0.000553366,0.03031847999334979
256,16,4096,0.000968414,0.034648850594890195
256,16,8192,0.00185737,0.036131123039566705
256,16,16384,0.006812308,0.019702240121850036
256,16,32768,0.013803443,0.019446992753909296
256,16,65536,0.034888118,0.01538835978484136
256,16,131072,0.061639125,0.017419809642009034
256,16,262144,0.115380113,0.01861225121178378
256,32,2,1.6975e-5,0.0019303681885125183
256,32,4,1.74e-5,0.0037664367816091955
256,32,8,1.888e-5,0.006942372881355932
256,32,16,2.1086e-5,0.012432135065920514
256,32,32,2.2577e-5,0.023222217300792842
256,32,64,2.9272e-5,0.03582180923749658
256,32,128,4.2775e-5,0.04902751607247224
256,32,256,7.0228e-5,0.05972409865011106
256,32,512,0.000124569,0.06734105596095337
256,32,1024,0.000389652,0.043056922587334345
256,32,2048,0.000552898,0.060688286085317726
256,32,4096,0.000920063,0.07293942262649405
256,32,8192,0.001782661,0.07529066266665395
256,32,16384,0.006869462,0.03907663453120492
256,32,32768,0.01477724,0.03633093270461872
256,32,65536,0.035075097,0.03061265444255222
256,32,131072,0.062034841,0.03461737973987875
256,64,2,1.6763e-5,0.003909562727435424
256,64,4,1.7693e-5,0.0074081275080540325
256,64,8,1.9049e-5,0.01376156228673421
256,64,16,2.1366e-5,0.02453842553589816
256,64,32,2.2805e-5,0.04598009208506907
256,64,64,2.9707e-5,0.07059454000740567
256,64,128,4.3267e-5,0.09694002357454874
256,64,256,7.0296e-5,0.11933265050642995
256,64,512,0.000125124,0.13408471596176594
256,64,1024,0.000390172,0.08599907732999805
256,64,2048,0.000507422,0.13225454158471647
256,64,4096,0.000985682,0.13616737243857552
256,64,8192,0.001984028,0.13529821958157848
256,64,16384,0.006854648,0.078322170883173
256,64,32768,0.014755641,0.07276822633459298
256,64,65536,0.035079528,0.06121757533339674
256,128,2,1.7255e-5,0.007596175021732831
256,128,4,1.8117e-5,0.014469503780979191
256,128,8,1.9456e-5,0.026947368421052633
256,128,16,2.1682e-5,0.04836159025920118
256,128,32,2.3323e-5,0.08991776358101446
256,128,64,3.0036e-5,0.13964256225862298
256,128,128,4.412e-5,0.1901316409791478
256,128,256,7.1955e-5,0.23316261552359113
256,128,512,0.000127386,0.2634075330099069
256,128,1024,0.000394895,0.16994103242634118
256,128,2048,0.000620772,0.21621098889769513
256,128,4096,0.000949967,0.2825734536041778
256,128,8192,0.002570954,0.20882167164406676
256,128,16384,0.006920898,0.15514487050668857
256,128,32768,0.014765308,0.14544116844701108
256,256,2,1.7492e-5,0.014986508117996797
256,256,4,1.8634e-5,0.028136095309649025
256,256,8,1.9704e-5,0.05321640276086074
256,256,16,2.2061e-5,0.09506151126422192
